id,name,gender,birth_date,birth_city,birth_country,birth_continent,alive,prize_year,prize_category,prize_sort_order,prize_portion,prize_status,prize_motivation,prize_amount_adjusted,prize_affiliation_name,prize_affiliation_city,prize_affiliation_country,age
233,Manfred Eigen,male,1927,Bochum,Germany,Europe,0,1967,Chemistry,1,1/2,received,"for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy",3495735,Max-Planck-Institut für Physikalische Chemie,Göttingen,Germany,40
29,Manne Siegbahn,male,1886,Örebro,Sweden,Europe,0,1924,Physics,1,1,received,for his discoveries and research in the field of X-ray spectroscopy,3956431,Uppsala University,Uppsala,Sweden,38
79,Maria Goeppert Mayer,female,1906,Katowice,Poland,Europe,0,1963,Physics,2,1/4,received,for their discoveries concerning nuclear shell structure,3490429,University of California,"San Diego, CA",USA,57
1005,Maria Ressa,female,1963,Manila,Philippines,Asia,1,2021,Peace,1,1/2,received,"for their efforts to safeguard freedom of expression, which is a precondition for democracy and lasting peace",11760204,,,,58
6,Marie Curie,female,1867,Warsaw,Poland,Europe,0,1903,Physics,3,1/4,received,in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel,9583241,,,,36
6,Marie Curie,female,1867,Warsaw,Poland,Europe,0,1911,Chemistry,1,1,received,"in recognition of her services to the advancement of chemistry by the discovery of the elements radium and polonium, by the isolation of radium and the study of the nature and compounds of this remarkable element",9008388,Sorbonne University,Paris,France,44
282,Mario J. Molina,male,1943,Mexico City,Mexico,North America,0,1995,Chemistry,2,1/3,received,"for their work in atmospheric chemistry, particularly concerning the formation and decomposition of ozone",11406186,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,52
811,Mario R. Capecchi,male,1937,Verona,Italy,Europe,1,2007,Physiology or Medicine,1,1/3,received,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,13893912,University of Utah,"Salt Lake City, UT",USA,70
854,Mario Vargas Llosa,male,1936,Arequipa,Peru,South America,1,2010,Literature,1,1,received,"for his cartography of structures of power and his trenchant images of the individual's resistance, revolt, and defeat",13300635,,,,74
390,Marshall W. Nirenberg,male,1927,"New York, NY",USA,North America,0,1968,Physiology or Medicine,3,1/3,received,for their interpretation of the genetic code and its function in protein synthesis,3752326,National Institutes of Health,"Bethesda, MD",USA,41
830,Martin Chalfie,male,1947,"Chicago, IL",USA,North America,1,2008,Chemistry,2,1/3,received,"for the discovery and development of the green fluorescent protein, GFP",13432401,Columbia University,"New York, NY",USA,61
889,Martin Karplus,male,1930,Vienna,Austria,Europe,1,2013,Chemistry,1,1/3,received,for the development of multiscale models for complex chemical systems,10284439,Université de Strasbourg,Strasbourg,France,83
147,Martin L. Perl,male,1927,"New York, NY",USA,North America,0,1995,Physics,1,1/2,received,for the discovery of the tau lepton,11406186,Stanford University,"Stanford, CA",USA,68
524,Martin Luther King Jr.,male,1929,"Atlanta, GA",USA,North America,0,1964,Peace,1,1,received,for his non-violent struggle for civil rights for the Afro-American population,3476602,,,,35
451,Martin Rodbell,male,1925,"Baltimore, MD",USA,North America,0,1994,Physiology or Medicine,2,1/2,received,for their discovery of G-proteins and the role of these proteins in signal transduction in cells,11370684,National Institute of Environmental Health Sciences,"Research Triangle Park, NC",USA,69
100,Martin Ryle,male,1918,Brighton,United Kingdom,Europe,0,1974,Physics,1,1/2,received,"for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars",4011867,University of Cambridge,Cambridge,United Kingdom,56
159,Martinus J.G. Veltman,male,1931,Waalwijk,the Netherlands,Europe,0,1999,Physics,2,1/2,received,for elucidating the quantum structure of electroweak interactions in physics,12353799,,,,68
833,Martti Ahtisaari,male,1937,Vyborg,Finland,Europe,0,2008,Peace,1,1,received,"for his important efforts, on several continents and over more than three decades, to resolve international conflicts",13432401,,,,71
754,Masatoshi Koshiba,male,1926,Toyohashi,Japan,Asia,0,2002,Physics,2,1/4,received,"for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos",14794608,University of Tokyo,Tokyo,Japan,76
702,Maurice Allais,male,1911,Paris,France,Europe,0,1988,Economic Sciences,1,1,received,for his pioneering contributions to the theory of markets and efficient utilization of resources,5711100,École Nationale Supérieur des Mines de Paris,Paris,France,77
581,Maurice Maeterlinck,male,1862,Ghent,Belgium,Europe,0,1911,Literature,1,1,received,"in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations",9008388,,,,49
374,Maurice Wilkins,male,1916,Pongaroa,New Zealand,Oceania,0,1962,Physiology or Medicine,3,1/3,received,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material,3487601,London University,London,United Kingdom,46
61,Max Born,male,1882,Wroclaw,Poland,Europe,0,1954,Physics,1,1/2,received,"for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction",3245708,Edinburgh University,Edinburgh,United Kingdom,72
391,Max Delbrück,male,1906,Berlin,Germany,Europe,0,1969,Physiology or Medicine,1,1/3,received,for their discoveries concerning the replication mechanism and the genetic structure of viruses,3911199,California Institute of Technology (Caltech),"Pasadena, CA",USA,63
226,Max F. Perutz,male,1914,Vienna,Austria,Europe,0,1962,Chemistry,1,1/2,received,for their studies of the structures of globular proteins,3487601,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,48
23,Max Planck,male,1858,Kiel,Germany,Europe,0,1918,Physics,1,1,received,in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta,3500510,Berlin University,Berlin,Germany,60
352,Max Theiler,male,1899,Pretoria,South Africa,Africa,0,1951,Physiology or Medicine,1,1,received,for his discoveries concerning yellow fever and how to combat it,3302100,"Laboratories of the Division of Medicine and Public Health, Rockefeller Foundation","New York, NY",USA,52
19,Max von Laue,male,1879,Pfaffendorf,Germany,Europe,0,1914,Physics,1,1,received,for his discovery of the diffraction of X-rays by crystals,8682167,Frankfurt-on-the-Main University,Frankfurt-on-the-Main,Germany,35
904,May-Britt Moser,female,1963,Fosnavåg,Norway,Europe,1,2014,Physiology or Medicine,2,1/4,received,for their discoveries of cells that constitute a positioning system in the brain,10301676,Norwegian University of Science and Technology (NTNU),Trondheim,Norway,51
225,Melvin Calvin,male,1911,"St. Paul, MN",USA,North America,0,1961,Chemistry,1,1,received,for his research on the carbon dioxide assimilation in plants,3538571,University of California,"Berkeley, CA",USA,50
133,Melvin Schwartz,male,1932,"New York, NY",USA,North America,0,1988,Physics,2,1/3,received,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,5711100,"Digital Pathways, Inc.","Mountain View, CA",USA,56
1019,Memorial,organization,1987,Moscow,Moscow,Asia,1,2022,Peace,2,1/3,received,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.",10852166,,,,35
539,Menachem Begin,male,1913,Brest Litovsk,Belarus,Europe,0,1978,Peace,2,1/2,received,for jointly having negotiated peace between Egypt and Israel in 1978,3563166,,,,65
705,Merton H. Miller,male,1923,"Boston, MA",USA,North America,0,1990,Economic Sciences,2,1/3,received,for their pioneering work in the theory of financial economics,7780591,University of Chicago,"Chicago, IL",USA,67
986,Michael Houghton,male,1949,,United Kingdom,Europe,1,2020,Physiology or Medicine,2,1/3,received,for the discovery of Hepatitis C virus,12017727,University of Alberta,Edmonton,Canada,71
984,Michael Kremer,male,1964,"New York, NY",USA,North America,1,2019,Economic Sciences,3,1/3,received,for their experimental approach to alleviating global poverty,10866946,Harvard University,"Cambridge, MA",USA,55
890,Michael Levitt,male,1947,Pretoria,South Africa,Africa,1,2013,Chemistry,2,1/3,received,for the development of multiscale models for complex chemical systems,10284439,Stanford University School of Medicine,"Stanford, CA",USA,66
939,Michael Rosbash,male,1944,"Kansas City, MO",USA,North America,1,2017,Physiology or Medicine,2,1/3,received,for their discoveries of molecular mechanisms controlling the circadian rhythm,11280587,Brandeis University,"Waltham, MA",USA,73
432,Michael S. Brown,male,1941,"New York, NY",USA,North America,1,1985,Physiology or Medicine,1,1/2,received,for their discoveries concerning the regulation of cholesterol metabolism,4725513,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA,44
279,Michael Smith,male,1932,Blackpool,United Kingdom,Europe,0,1993,Chemistry,2,1/2,received,"for his fundamental contributions to the establishment of oligonucleotide-based, site-directed mutagenesis and its development for protein studies",11118431,University of British Columbia,Vancouver,Canada,61
940,Michael W. Young,male,1949,"Miami, FL",USA,North America,1,2017,Physiology or Medicine,3,1/3,received,for their discoveries of molecular mechanisms controlling the circadian rhythm,11280587,Rockefeller University,"New York, NY",USA,68
974,Michel Mayor,male,1942,Lausanne,Switzerland,Europe,1,2019,Physics,2,1/4,received,for the discovery of an exoplanet orbiting a solar-type star,10866946,University of Geneva,Geneva,Switzerland,77
641,Miguel Angel Asturias,male,1899,Guatemala City,Guatemala,North America,0,1967,Literature,1,1,received,"for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America",3495735,,,,68
552,Mikhail Gorbachev,male,1931,Privolnoye,Russia,Europe,0,1990,Peace,1,1,received,for the leading role he played in the radical changes in East-West relations,7780591,,,,59
638,Mikhail Sholokhov,male,1905,Veshenskaya,Russia,Europe,0,1965,Literature,1,1,received,"for the artistic power and integrity with which, in his epic of the Don, he has given expression to a historic phase in the life of the Russian people",3421105,,,,60
688,Milton Friedman,male,1912,"Brooklyn, NY",USA,North America,0,1976,Economic Sciences,1,1,received,"for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy",4109175,University of Chicago,"Chicago, IL",USA,64
880,Mo Yan,male,1956,Gaomi,China,Asia,1,2012,Literature,1,1,received,"who with hallucinatory realism merges folk tales, history and the contemporary",10278707,,,,56
798,Mohamed ElBaradei,male,1942,Cairo,Egypt,Africa,1,2005,Peace,2,1/2,received,for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way,14397252,,,,63
1016,Morten Meldal,male,1954,Copenhagen,Denmark,Europe,1,2022,Chemistry,2,1/3,received,for the development of click chemistry and bioorthogonal chemistry,10852166,University of Copenhagen,Copenhagen,Denmark,68
540,Mother Teresa,female,1910,Skopje,North Macedonia,Europe,0,1979,Peace,1,1,received,for her work for bringing help to suffering humanity,3673307,,,,69
1029,Moungi Bawendi,male,1961,Paris,France,Europe,1,2023,Chemistry,1,1/3,received,for the discovery and synthesis of quantum dots,11000000,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,62
809,Muhammad Yunus,male,1940,Chittagong,Bangladesh,Asia,1,2006,Peace,1,1/2,received,for their efforts to create economic and social development from below,14202095,,,,66
90,Murray Gell-Mann,male,1929,"New York, NY",USA,North America,0,1969,Physics,1,1,received,for his contributions and discoveries concerning the classification of elementary particles and their interactions,3911199,California Institute of Technology (Caltech),"Pasadena, CA",USA,40
